,condition,explained_var,fish_id,pca_num,region,time_window
21,reexposed,0.8212808543024376,f01598,21,in_r_dthal,2
22,reexposed,0.8297310880808058,f01598,22,in_r_dthal,2
23,reexposed,0.8371968700246336,f01598,23,in_r_dthal,2
24,reexposed,0.844518964534146,f01598,24,in_r_dthal,2
25,reexposed,0.8516571803491939,f01598,25,in_r_dthal,2
26,reexposed,0.8586903234540484,f01598,26,in_r_dthal,2
27,reexposed,0.8654572304915819,f01598,27,in_r_dthal,2
28,reexposed,0.8714151717203295,f01598,28,in_r_dthal,2
29,reexposed,0.8768594142770061,f01598,29,in_r_dthal,2
30,reexposed,0.881911912526192,f01598,30,in_r_dthal,2
31,reexposed,0.8866947193304054,f01598,31,in_r_dthal,2
32,reexposed,0.8912202597589719,f01598,32,in_r_dthal,2
33,reexposed,0.8955936660400571,f01598,33,in_r_dthal,2
34,reexposed,0.8996264219891259,f01598,34,in_r_dthal,2
35,reexposed,0.9034878125737944,f01598,35,in_r_dthal,2
36,reexposed,0.9072083772719198,f01598,36,in_r_dthal,2
37,reexposed,0.9107667098625857,f01598,37,in_r_dthal,2
38,reexposed,0.9142087835151163,f01598,38,in_r_dthal,2
39,reexposed,0.917482855790725,f01598,39,in_r_dthal,2
40,reexposed,0.9206297963453474,f01598,40,in_r_dthal,2
41,reexposed,0.9237168865981837,f01598,41,in_r_dthal,2
42,reexposed,0.9265703285255855,f01598,42,in_r_dthal,2
43,reexposed,0.9292503877313203,f01598,43,in_r_dthal,2
44,reexposed,0.9318759243467729,f01598,44,in_r_dthal,2
45,reexposed,0.9343287856322393,f01598,45,in_r_dthal,2
46,reexposed,0.9366744390311893,f01598,46,in_r_dthal,2
47,reexposed,0.9389995510620845,f01598,47,in_r_dthal,2
48,reexposed,0.941224629436424,f01598,48,in_r_dthal,2
49,reexposed,0.9432599885233629,f01598,49,in_r_dthal,2
50,reexposed,0.9452473015253308,f01598,50,in_r_dthal,2
51,reexposed,0.9471931781060221,f01598,51,in_r_dthal,2
52,reexposed,0.949080173923861,f01598,52,in_r_dthal,2
53,reexposed,0.9508418052989436,f01598,53,in_r_dthal,2
54,reexposed,0.9525830135857559,f01598,54,in_r_dthal,2
55,reexposed,0.954291234919812,f01598,55,in_r_dthal,2
56,reexposed,0.9559361952942753,f01598,56,in_r_dthal,2
57,reexposed,0.957424844652439,f01598,57,in_r_dthal,2
58,reexposed,0.9588645049095841,f01598,58,in_r_dthal,2
59,reexposed,0.9602735500008573,f01598,59,in_r_dthal,2
60,reexposed,0.9616053525507897,f01598,60,in_r_dthal,2
61,reexposed,0.9629181146305947,f01598,61,in_r_dthal,2
62,reexposed,0.9641453926126617,f01598,62,in_r_dthal,2
63,reexposed,0.9653435752538656,f01598,63,in_r_dthal,2
64,reexposed,0.9665331946065918,f01598,64,in_r_dthal,2
65,reexposed,0.9677024843259266,f01598,65,in_r_dthal,2
66,reexposed,0.9687943122141992,f01598,66,in_r_dthal,2
67,reexposed,0.9698589612947335,f01598,67,in_r_dthal,2
68,reexposed,0.9708753423945452,f01598,68,in_r_dthal,2
69,reexposed,0.971873723362759,f01598,69,in_r_dthal,2
70,reexposed,0.972813784575859,f01598,70,in_r_dthal,2
71,reexposed,0.9737375248145054,f01598,71,in_r_dthal,2
72,reexposed,0.9746111452980637,f01598,72,in_r_dthal,2
73,reexposed,0.9754520023245907,f01598,73,in_r_dthal,2
74,reexposed,0.9762716093551551,f01598,74,in_r_dthal,2
75,reexposed,0.9770618936405032,f01598,75,in_r_dthal,2
76,reexposed,0.9778490022237035,f01598,76,in_r_dthal,2
77,reexposed,0.9785979598291498,f01598,77,in_r_dthal,2
78,reexposed,0.9793227388887822,f01598,78,in_r_dthal,2
79,reexposed,0.9800242017276674,f01598,79,in_r_dthal,2
80,reexposed,0.9807110000975376,f01598,80,in_r_dthal,2
81,reexposed,0.9813655206781544,f01598,81,in_r_dthal,2
82,reexposed,0.9820144076325916,f01598,82,in_r_dthal,2
83,reexposed,0.9826510066178028,f01598,83,in_r_dthal,2
84,reexposed,0.9832451854036773,f01598,84,in_r_dthal,2
85,reexposed,0.983805894525242,f01598,85,in_r_dthal,2
86,reexposed,0.9843577931985662,f01598,86,in_r_dthal,2
87,reexposed,0.9848933804820247,f01598,87,in_r_dthal,2
88,reexposed,0.9854085256128936,f01598,88,in_r_dthal,2
89,reexposed,0.9859133403347038,f01598,89,in_r_dthal,2
90,reexposed,0.9864067355207687,f01598,90,in_r_dthal,2
91,reexposed,0.9868756348854056,f01598,91,in_r_dthal,2
92,reexposed,0.9873380271074924,f01598,92,in_r_dthal,2
93,reexposed,0.9877773970219742,f01598,93,in_r_dthal,2
94,reexposed,0.9882141185916582,f01598,94,in_r_dthal,2
95,reexposed,0.9886263680936821,f01598,95,in_r_dthal,2
96,reexposed,0.9890334249116872,f01598,96,in_r_dthal,2
97,reexposed,0.9894355784243983,f01598,97,in_r_dthal,2
98,reexposed,0.9898219018958855,f01598,98,in_r_dthal,2
99,reexposed,0.9901944049026326,f01598,99,in_r_dthal,2
0,reexposed,0.3071814406619375,f01598,0,in_r_raphe,2
1,reexposed,0.45664729493912337,f01598,1,in_r_raphe,2
2,reexposed,0.5329874463040011,f01598,2,in_r_raphe,2
3,reexposed,0.578018095386645,f01598,3,in_r_raphe,2
4,reexposed,0.6147819584588559,f01598,4,in_r_raphe,2
5,reexposed,0.6481513513902946,f01598,5,in_r_raphe,2
6,reexposed,0.6780256501942334,f01598,6,in_r_raphe,2
7,reexposed,0.699827479277344,f01598,7,in_r_raphe,2
8,reexposed,0.7207839349765092,f01598,8,in_r_raphe,2
9,reexposed,0.7407834641913409,f01598,9,in_r_raphe,2
10,reexposed,0.7581021668635912,f01598,10,in_r_raphe,2
11,reexposed,0.7737463501193256,f01598,11,in_r_raphe,2
12,reexposed,0.7878052968036567,f01598,12,in_r_raphe,2
13,reexposed,0.8016626482780742,f01598,13,in_r_raphe,2
14,reexposed,0.813971265462755,f01598,14,in_r_raphe,2
15,reexposed,0.8257735279108205,f01598,15,in_r_raphe,2
16,reexposed,0.8373613864083481,f01598,16,in_r_raphe,2
17,reexposed,0.8473163953347237,f01598,17,in_r_raphe,2
18,reexposed,0.8571346468189968,f01598,18,in_r_raphe,2
19,reexposed,0.8657241047070415,f01598,19,in_r_raphe,2
20,reexposed,0.8734282398109091,f01598,20,in_r_raphe,2
21,reexposed,0.8807531228996726,f01598,21,in_r_raphe,2
22,reexposed,0.8877787386297713,f01598,22,in_r_raphe,2
23,reexposed,0.89392328362077,f01598,23,in_r_raphe,2
24,reexposed,0.8996805016166598,f01598,24,in_r_raphe,2
25,reexposed,0.9052430274228643,f01598,25,in_r_raphe,2
26,reexposed,0.9104847179103599,f01598,26,in_r_raphe,2
27,reexposed,0.915266819540114,f01598,27,in_r_raphe,2
28,reexposed,0.9199943208069669,f01598,28,in_r_raphe,2
29,reexposed,0.924334352916259,f01598,29,in_r_raphe,2
30,reexposed,0.9285744959238899,f01598,30,in_r_raphe,2
31,reexposed,0.932714956655629,f01598,31,in_r_raphe,2
32,reexposed,0.936303145033602,f01598,32,in_r_raphe,2
33,reexposed,0.9398223207927101,f01598,33,in_r_raphe,2
34,reexposed,0.9432228031313244,f01598,34,in_r_raphe,2
35,reexposed,0.9463547650380518,f01598,35,in_r_raphe,2
36,reexposed,0.9492921692783834,f01598,36,in_r_raphe,2
37,reexposed,0.9521279022764408,f01598,37,in_r_raphe,2
38,reexposed,0.9548412968470208,f01598,38,in_r_raphe,2
39,reexposed,0.9573421973378292,f01598,39,in_r_raphe,2
40,reexposed,0.9596852044918698,f01598,40,in_r_raphe,2
41,reexposed,0.961953145240517,f01598,41,in_r_raphe,2
42,reexposed,0.9640776860893693,f01598,42,in_r_raphe,2
43,reexposed,0.9660885805494771,f01598,43,in_r_raphe,2
44,reexposed,0.9680378572642132,f01598,44,in_r_raphe,2
45,reexposed,0.9698575798090003,f01598,45,in_r_raphe,2
46,reexposed,0.9716166533995496,f01598,46,in_r_raphe,2
47,reexposed,0.973205774668803,f01598,47,in_r_raphe,2
48,reexposed,0.9746876621393444,f01598,48,in_r_raphe,2
49,reexposed,0.9761142990238968,f01598,49,in_r_raphe,2
50,reexposed,0.977427328598562,f01598,50,in_r_raphe,2
51,reexposed,0.9787154471920814,f01598,51,in_r_raphe,2
52,reexposed,0.9799617227084525,f01598,52,in_r_raphe,2
53,reexposed,0.9811432938528247,f01598,53,in_r_raphe,2
54,reexposed,0.9822146419818013,f01598,54,in_r_raphe,2
55,reexposed,0.9832656131989141,f01598,55,in_r_raphe,2
56,reexposed,0.9842841685957324,f01598,56,in_r_raphe,2
57,reexposed,0.9852818482385232,f01598,57,in_r_raphe,2
58,reexposed,0.9862234255874884,f01598,58,in_r_raphe,2
59,reexposed,0.9871076093916022,f01598,59,in_r_raphe,2
60,reexposed,0.987917289003754,f01598,60,in_r_raphe,2
61,reexposed,0.9886945906600808,f01598,61,in_r_raphe,2
62,reexposed,0.9894131717622066,f01598,62,in_r_raphe,2
63,reexposed,0.9900808592923259,f01598,63,in_r_raphe,2
64,reexposed,0.99073982782294,f01598,64,in_r_raphe,2
65,reexposed,0.9913722925352921,f01598,65,in_r_raphe,2
66,reexposed,0.9919881736993668,f01598,66,in_r_raphe,2
67,reexposed,0.9925720997918311,f01598,67,in_r_raphe,2
68,reexposed,0.9931275816662616,f01598,68,in_r_raphe,2
69,reexposed,0.9936591349252131,f01598,69,in_r_raphe,2
70,reexposed,0.9941642595946842,f01598,70,in_r_raphe,2
71,reexposed,0.9946325330563536,f01598,71,in_r_raphe,2
72,reexposed,0.9950783301544235,f01598,72,in_r_raphe,2
73,reexposed,0.995505664914701,f01598,73,in_r_raphe,2
74,reexposed,0.9958946222288808,f01598,74,in_r_raphe,2
75,reexposed,0.9962589370641163,f01598,75,in_r_raphe,2
76,reexposed,0.9965972901871367,f01598,76,in_r_raphe,2
77,reexposed,0.9969222743574319,f01598,77,in_r_raphe,2
78,reexposed,0.9972321159669683,f01598,78,in_r_raphe,2
79,reexposed,0.9975282162759462,f01598,79,in_r_raphe,2
80,reexposed,0.9978092639795654,f01598,80,in_r_raphe,2
81,reexposed,0.9980631088022413,f01598,81,in_r_raphe,2
82,reexposed,0.9983002260456892,f01598,82,in_r_raphe,2
83,reexposed,0.9985287193949183,f01598,83,in_r_raphe,2
84,reexposed,0.9987283553261836,f01598,84,in_r_raphe,2
85,reexposed,0.9989147502941724,f01598,85,in_r_raphe,2
86,reexposed,0.9990884478914286,f01598,86,in_r_raphe,2
87,reexposed,0.9992363666960932,f01598,87,in_r_raphe,2
88,reexposed,0.9993796911054588,f01598,88,in_r_raphe,2
89,reexposed,0.9995135632836041,f01598,89,in_r_raphe,2
90,reexposed,0.9996398136742979,f01598,90,in_r_raphe,2
91,reexposed,0.9997537945146229,f01598,91,in_r_raphe,2
92,reexposed,0.99984927313453,f01598,92,in_r_raphe,2
93,reexposed,0.9999273984113095,f01598,93,in_r_raphe,2
94,reexposed,1.0000000000000004,f01598,94,in_r_raphe,2
0,reexposed,0.30591037456194126,f01598,0,in_l_raphe,2
1,reexposed,0.5026433022299216,f01598,1,in_l_raphe,2
2,reexposed,0.591377912858843,f01598,2,in_l_raphe,2
3,reexposed,0.6401221399724271,f01598,3,in_l_raphe,2
4,reexposed,0.6777937265456442,f01598,4,in_l_raphe,2
5,reexposed,0.7081930805922529,f01598,5,in_l_raphe,2
6,reexposed,0.7358193144334689,f01598,6,in_l_raphe,2
7,reexposed,0.7608957984670937,f01598,7,in_l_raphe,2
8,reexposed,0.7801350282871137,f01598,8,in_l_raphe,2
9,reexposed,0.7977150420833988,f01598,9,in_l_raphe,2
10,reexposed,0.813620350177265,f01598,10,in_l_raphe,2
11,reexposed,0.8275815924069198,f01598,11,in_l_raphe,2
12,reexposed,0.8411071739372566,f01598,12,in_l_raphe,2
13,reexposed,0.8528063896136733,f01598,13,in_l_raphe,2
14,reexposed,0.8631732964619521,f01598,14,in_l_raphe,2
15,reexposed,0.8722651176436412,f01598,15,in_l_raphe,2
16,reexposed,0.8808092596731831,f01598,16,in_l_raphe,2
17,reexposed,0.8885323598926781,f01598,17,in_l_raphe,2
18,reexposed,0.8951604030921261,f01598,18,in_l_raphe,2
19,reexposed,0.901442830281235,f01598,19,in_l_raphe,2
20,reexposed,0.9073093385602405,f01598,20,in_l_raphe,2
21,reexposed,0.9126951484148904,f01598,21,in_l_raphe,2
